County,Station Name,Latitude,Longitude,Elevation,Year,Month,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing.1,Number Estimated.1,Avg Temp,Number Missing.2,Number Estimated.2,Avg Bare Soil Temp,Number Missing.3,Number Estimated.3,Avg Turf Soil Temp,Number Missing.4,Number Estimated.4,Avg Wind Speed,Number Missing.5,Number Estimated.5,Max Wind Speed,Number Missing.6,Number Estimated.6,Total Solar Rad,Number Missing.7,Number Estimated.7,Avg Penman PET,Number Missing.8,Number Estimated.8,Total Penman PET,Number Missing.9,Number Estimated.9,Total Rainfall,Number Missing.10,Number Estimated.10,Avg Dew Point,Number Missing.11,Number Estimated.11,Avg Wind Chill,Number Missing.12,Number Estimated.12
Renville,Mohall,48.76384,-101.53363,1642,1998,9,73.359,0,0,44.682,0,0,59.02,0,0,62.388,0,0,60.469,0,0,7.75,0,0,21.269,0,0,354.29,0,0,0.182,0,0,5.472,0,0,1.94,0,0,47.635,0,0,57.473,0,0
Renville,Mohall,48.76384,-101.53363,1642,1998,10,55.238,0,1,33.009,0,1,44.124,0,2,44.878,0,0,46.461,0,0,8.897,0,0,20.869,0,0,194.59,0,0,0.076,0,0,2.355,0,0,2.81,0,0,36.411,0,1,37.843,0,1
Renville,Mohall,48.76384,-101.53363,1642,1998,11,31.952,0,0,19.002,0,0,25.477,0,0,33.577,0,0,36.682,0,0,8.948,0,0,18.77,0,0,107.845,0,0,0.02,0,0,0.595,0,0,,30,0,22.814,0,0,17.027,0,0
Renville,Mohall,48.76384,-101.53363,1642,1998,12,21.804,0,0,5.526,0,0,13.665,0,0,25.673,0,0,30.132,0,0,10.004,0,0,23.598,0,0,100.764,0,0,0.022,0,0,0.684,0,0,,31,0,8.552,0,0,1.183,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,1,13.273,0,2,-3.448,0,0,4.912,0,2,23.827,0,0,23.612,0,0,10.064,0,0,22.002,0,0,122.39,0,0,0.019,0,0,0.588,0,0,,31,0,0.615,0,0,-10.099,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,2,28.237,0,3,9.779,0,0,19.008,0,3,27.578,0,0,26.135,0,0,11.364,0,0,25.289,0,0,204.399,0,0,0.035,0,0,0.978,0,0,,28,0,15.553,0,0,6.867,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,3,33.727,0,9,16.653,0,0,25.191,0,9,30.139,0,0,29.288,0,0,9.474,0,0,20.95,0,0,350.314,0,0,0.06,0,0,1.848,0,0,,31,0,21.926,0,0,15.922,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,4,53.839,0,4,31.886,0,0,42.862,0,4,41.894,0,0,35.14,0,0,10.074,0,0,23.957,0,0,408.968,0,0,0.156,0,0,4.673,0,0,0.369,0,4,33.547,0,0,37.707,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,5,63.264,0,1,44.566,0,0,53.915,0,1,54.956,0,0,50.405,0,0,12.132,0,0,27.252,0,0,428.162,0,0,0.181,0,0,5.626,0,0,7.76,0,0,45.542,0,0,50.784,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,6,72.464,0,0,52.134,0,0,62.299,0,0,66.734,0,0,59.522,0,0,8.775,0,0,23.204,0,0,510.614,0,0,0.214,0,0,6.411,0,0,1.23,0,0,53.506,0,0,61.638,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,7,79.484,0,0,56.61,0,0,68.047,0,0,72.189,0,1,64.735,0,0,8.11,0,0,23.205,0,0,565.673,0,0,0.259,0,0,8.03,0,0,4.38,0,0,57.604,0,1,68.043,0,1
Renville,Mohall,48.76384,-101.53363,1642,1999,8,78.862,0,0,55.385,0,0,67.123,0,0,72.018,0,0,65.186,0,0,8.293,0,0,21.644,0,0,471.457,0,0,0.228,0,0,7.061,0,0,1.99,0,0,56.143,0,0,66.577,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,9,63.724,0,0,41.799,0,0,52.762,0,0,55.359,0,0,55.295,0,0,8.979,0,0,21.842,0,0,294.581,0,0,0.142,0,0,4.246,0,0,1.87,0,0,42.404,0,0,50.206,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,10,54.701,0,0,30.364,0,0,42.532,0,0,42.963,0,0,44.333,0,0,9.224,0,0,23.829,0,0,206.694,0,0,0.122,0,0,3.782,0,0,0.06,0,0,29.757,0,0,37.171,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,11,47.883,0,0,24.431,0,0,36.157,0,0,35.145,0,0,37.963,0,0,8.777,0,0,21.089,0,0,127.995,0,0,0.073,0,0,2.176,0,0,,30,0,24.574,0,0,27.811,0,0
Renville,Mohall,48.76384,-101.53363,1642,1999,12,34.658,0,0,15.382,0,0,25.02,0,0,28.246,0,0,30.917,0,0,10.665,0,0,25.194,0,0,100.271,0,0,0.044,0,0,1.366,0,0,,31,0,17.716,0,0,14.395,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,1,19.86,0,0,0.214,0,0,10.037,0,0,26.921,0,0,27.12,0,0,9.647,0,0,21.874,0,0,117.545,0,0,0.025,0,0,0.78,0,0,,31,0,5.059,0,0,-3.138,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,2,31.015,0,0,9.925,0,0,20.47,0,0,28.566,0,0,28.46,0,0,9.254,0,0,20.223,0,0,212.329,0,0,0.045,0,0,1.316,0,0,,29,0,14.076,0,0,9.883,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,3,45.104,0,0,24.314,0,0,34.709,0,0,34.622,0,0,31.581,0,0,9.795,0,0,23.309,0,0,300.33,0,0,0.103,0,0,3.203,0,0,,31,0,24.941,0,0,26.258,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,4,53.545,0,0,28.244,0,0,40.895,0,0,42.921,0,0,38.605,0,0,10.072,0,0,24.77,0,0,432.144,0,0,0.18,0,0,5.409,0,0,0.46,0,0,28.249,0,0,35.326,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,5,67.086,0,0,42.398,0,0,54.742,0,0,56.856,0,0,50.709,0,0,9.635,0,0,25.992,0,0,470.271,0,0,0.243,0,0,7.527,0,0,3.03,0,0,39.792,0,0,53.316,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,6,69.296,0,0,47.291,0,0,58.294,0,0,62.579,0,0,56.821,0,0,8.319,0,0,22.594,0,0,495.596,0,0,0.192,0,0,5.757,0,0,2.44,0,0,50.496,0,0,57.727,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,7,78.716,0,0,55.596,0,0,67.156,0,0,73.632,0,0,64.335,0,0,6.239,0,0,17.631,0,0,540.475,0,0,0.204,0,0,6.324,0,0,3.5,0,0,61.464,0,0,67.549,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,8,78.499,0,0,52.064,0,0,65.281,0,0,68.999,0,1,63.581,0,1,7.461,0,3,22.233,0,2,436.272,0,1,0.206,0,0,6.384,0,0,2.55,0,1,56.146,0,1,65.266,0,3
Renville,Mohall,48.76384,-101.53363,1642,2000,9,68.128,0,0,43.024,0,0,55.576,0,0,57.261,0,0,54.927,0,0,8.619,0,0,23.121,0,0,300.784,0,0,0.161,0,0,4.836,0,0,1.07,0,0,43.234,0,0,53.115,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,10,57.442,0,0,30.381,0,0,43.912,0,0,46.161,0,0,46.403,0,0,8.067,0,0,20.8,0,0,208.901,0,0,0.107,0,0,3.31,0,0,1.06,0,0,33.433,0,0,40.205,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,11,27.131,0,0,11.586,0,0,19.359,0,0,34.089,0,0,37.402,0,0,10.294,0,0,21.913,0,0,131.992,0,0,0.019,0,0,0.564,0,0,,30,0,16.832,0,0,8.652,0,0
Renville,Mohall,48.76384,-101.53363,1642,2000,12,10.647,0,0,-9.016,0,0,0.815,0,0,28.43,0,0,30.74,0,0,10.551,0,0,23.54,0,0,97.434,0,0,0.019,0,0,0.579,0,0,,31,0,-4.404,0,0,-15.137,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,1,25.698,0,0,5.293,0,0,15.496,0,0,27.975,0,0,28.475,0,0,9.525,0,0,20.949,0,0,135.71,0,0,0.026,0,0,0.796,0,0,,31,0,12.702,0,0,5.609,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,2,13.524,0,0,-6.792,0,0,3.366,0,0,24.626,0,0,25.429,0,0,9.908,0,0,21.128,0,0,238.135,0,0,0.027,0,0,0.769,0,0,,28,0,-1.1,0,0,-10.517,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,3,36.725,0,0,17.339,0,0,27.033,0,0,30.885,0,0,29.587,0,0,9.034,0,0,21.47,0,0,346.847,0,0,0.068,0,0,2.115,0,0,,31,0,21.625,0,0,17.749,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,4,54.012,0,0,29.938,0,0,41.975,0,0,41.297,0,0,33.56,0,0,9.33,0,0,23.144,0,0,408.908,0,0,0.167,0,0,5.009,0,0,0.79,0,0,31.152,0,0,36.714,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,5,69.435,0,0,42.071,0,0,55.754,0,0,58.101,0,0,48.688,0,0,10.625,0,0,28.003,0,0,524.464,0,0,0.271,0,0,8.41,0,0,1.25,0,0,39.733,0,0,54.414,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,6,71.98,0,0,50.173,0,0,61.077,0,0,63.198,0,1,58.633,0,1,7.919,0,1,22.523,0,0,509.316,0,1,0.212,0,0,6.358,0,0,3.149,0,1,52.401,0,1,60.927,0,1
Renville,Mohall,48.76384,-101.53363,1642,2001,7,78.926,0,0,56.191,0,0,67.558,0,0,72.161,0,0,66.837,0,0,6.361,0,0,19.539,0,0,563.031,0,0,0.222,0,0,6.872,0,0,3.66,0,0,60.247,0,0,67.86,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,8,84.741,0,0,52.236,0,0,68.489,0,0,72.787,0,0,66.763,0,0,7.442,0,0,21.112,0,0,550.638,0,0,0.291,0,0,9.017,0,0,0.14,0,0,53.826,0,0,68.727,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,9,71.27,0,0,41.304,0,0,56.287,0,0,60.215,0,0,57.79,0,0,7.428,0,0,20.874,0,0,349.004,0,0,0.188,0,0,5.644,0,0,0.24,0,0,42.95,0,0,55.184,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,10,52.01,0,0,27.818,0,0,39.914,0,0,45.393,0,0,45.513,0,0,9.474,0,0,23.402,0,0,244.815,0,0,0.13,0,0,4.033,0,0,0.06,0,8,26.444,0,0,34.523,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,11,45.827,0,0,23.387,0,0,34.607,0,0,37.292,0,0,38.112,0,0,7.946,0,0,18.758,0,0,143.493,0,0,0.068,0,0,2.041,0,0,,30,0,24.523,0,0,27.725,0,0
Renville,Mohall,48.76384,-101.53363,1642,2001,12,22.795,0,0,3.617,0,0,13.206,0,0,30.945,0,0,31.497,0,0,9.231,0,1,21.003,0,1,123.882,0,0,0.024,0,0,0.745,0,0,,31,0,8.379,0,0,1.538,0,1
Renville,Mohall,48.76384,-101.53363,1642,2002,1,22.08,0,0,3.65,0,0,12.865,0,0,30.995,0,0,29.47,0,0,8.717,0,0,19.33,0,0,135.042,0,0,0.027,0,0,0.849,0,0,,31,0,7.318,0,0,2.025,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,2,32.379,0,0,12.406,0,0,22.393,0,0,29.511,0,0,28.298,0,0,10.263,0,0,23.433,0,0,248.322,0,0,0.06,0,0,1.673,0,0,,28,0,14.877,0,0,11.816,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,3,23.897,0,0,3.626,0,0,13.762,0,0,25.722,0,0,25.218,0,0,10.176,0,0,22.546,0,0,357.032,0,0,0.063,0,0,1.945,0,0,,31,0,5.84,0,0,1.454,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,4,47.274,0,0,24.858,0,0,36.066,0,0,36.064,0,0,33.141,0,0,9.406,0,0,22.367,0,0,418.486,0,0,0.137,0,0,4.12,0,0,0.909,0,4,25.428,0,0,28.714,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,5,62.559,0,0,32.857,0,0,47.708,0,0,49.058,0,0,44.093,0,0,10.975,0,0,27.414,0,0,571.158,0,0,0.286,0,0,8.864,0,0,1.32,0,4,28.309,0,0,44.793,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,6,75.325,0,0,51.949,0,0,63.637,0,0,63.626,0,0,59.179,0,0,9.1,0,0,24.853,0,0,515.441,0,0,0.254,0,0,7.609,0,0,2.78,0,0,51.701,0,0,63.802,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,7,82.796,0,0,54.877,0,0,68.836,0,0,73.076,0,1,68.34,0,1,6.642,0,1,19.4,0,0,583.465,0,1,0.258,0,0,8.008,0,0,1.29,0,1,58.947,0,1,69.187,0,1
Renville,Mohall,48.76384,-101.53363,1642,2002,8,75.847,0,0,51.56,0,0,63.704,0,0,66.654,0,0,64.281,0,0,7.849,0,0,22.777,0,0,418.547,0,0,0.194,0,0,6.026,0,0,5.85,0,0,54.331,0,0,63.35,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,9,68.655,0,0,43.231,0,0,55.943,0,0,58.754,0,0,57.955,0,0,8.672,0,0,22.786,0,0,337.685,0,0,0.171,0,0,5.119,0,0,1.02,0,0,45.291,0,0,54.72,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,10,42.096,0,0,23.711,0,0,32.904,0,0,40.339,0,0,41.705,0,0,8.366,0,0,20.06,0,0,203.136,0,0,0.072,0,0,2.242,0,0,0.58,0,1,24.799,0,0,25.776,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,11,37.09,0,0,17.505,0,0,27.298,0,0,31.816,0,0,33.131,0,0,9.085,0,0,21.268,0,0,123.087,0,0,0.044,0,0,1.329,0,0,,30,0,21.187,0,0,18.857,0,0
Renville,Mohall,48.76384,-101.53363,1642,2002,12,27.82,0,0,12.107,0,0,19.964,0,0,29.201,0,0,30.134,0,0,10.167,0,5,21.487,0,5,98.599,0,0,0.025,0,0,0.768,0,0,,31,0,15.258,0,0,9.066,0,5
Renville,Mohall,48.76384,-101.53363,1642,2003,1,18.569,0,0,0.102,0,0,9.336,0,0,26.112,0,0,25.111,0,0,10.147,0,0,22.372,0,0,126.138,0,0,0.026,0,0,0.803,0,0,,31,0,3.648,0,0,-4.035,0,0
Renville,Mohall,48.76384,-101.53363,1642,2003,2,16.36,0,0,-5.577,0,0,5.391,0,0,24.848,0,0,24.191,0,0,9.305,0,1,20.285,0,1,216.621,0,0,0.028,0,0,0.783,0,0,,28,0,0.551,0,0,-7.726,0,1
Renville,Mohall,48.76384,-101.53363,1642,2003,3,31.394,0,0,9.725,0,0,20.56,0,0,28.095,0,0,26.999,0,0,9.381,0,0,21.089,0,0,334.129,0,0,0.069,0,0,2.137,0,0,,31,0,13.726,0,0,9.726,0,0
Renville,Mohall,48.76384,-101.53363,1642,2003,4,56.114,0,0,31.244,0,0,43.679,0,0,41.08,0,0,36.907,0,0,10.128,0,0,23.933,0,0,437.332,0,0,0.182,0,0,5.461,0,0,0.761,0,6,31.622,0,0,37.917,0,0
Renville,Mohall,48.76384,-101.53363,1642,2003,5,65.829,0,0,41.964,0,0,53.897,0,0,55.256,0,0,48.781,0,0,10.012,0,0,25.945,0,0,470.826,0,0,0.235,0,0,7.282,0,0,3.11,0,0,39.994,0,0,52.557,0,0
Renville,Mohall,48.76384,-101.53363,1642,2003,6,74.023,0,0,49.939,0,0,61.981,0,0,65.167,0,0,59.502,0,0,7.836,0,0,21.376,0,0,503.402,0,0,0.232,0,0,6.966,0,0,1.46,0,0,51.415,0,0,62.261,0,0
Renville,Mohall,48.76384,-101.53363,1642,2003,7,80.562,0,0,54.81,0,0,67.686,0,0,74.985,0,1,65.717,0,0,7.04,0,0,21.701,0,0,597.907,0,0,0.262,0,0,8.116,0,0,2.37,0,0,57.21,0,1,67.735,0,1
Renville,Mohall,48.76384,-101.53363,1642,2003,8,85.549,0,0,56.191,0,0,70.87,0,0,75.683,0,0,67.312,0,0,7.224,0,0,20.291,0,0,500.213,0,0,0.282,0,0,8.729,0,0,2.9,0,0,54.425,0,0,70.186,0,0
Renville,Mohall,48.76384,-101.53363,1642,2003,9,68.665,0,0,41.293,0,0,54.979,0,0,60.447,0,0,57.123,0,0,9.028,0,0,22.69,0,0,347.953,0,1,0.196,0,0,5.874,0,0,1.08,0,0,40.92,0,0,52.973,0,0
Renville,Mohall,48.76384,-101.53363,1642,2003,10,59.908,0,0,31.268,0,0,45.588,0,0,49.643,0,0,47.382,0,0,8.689,0,0,23.1,0,0,254.281,0,0,0.143,0,0,4.425,0,0,0.12,3,0,30.143,0,0,40.884,0,0
Renville,Mohall,48.76384,-101.53363,1642,2003,11,24.748,0,7,2.473,0,7,13.611,0,7,33.642,0,8,35.247,0,8,9.521,0,8,21.71,0,8,170.165,0,8,0.032,0,0,0.946,0,0,,30,0,9.408,0,8,2.274,0,8
Renville,Mohall,48.76384,-101.53363,1642,2003,12,24.87,0,0,6.503,0,0,15.687,0,0,31.927,0,0,30.368,0,0,9.066,0,0,19.665,0,0,105.995,0,0,0.022,0,0,0.669,0,0,,31,0,11.457,0,0,5.079,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,1,8.247,0,0,-9.252,0,0,-0.503,0,0,28.221,0,0,25.971,0,0,10.448,0,0,23.031,0,0,133.015,0,0,0.018,0,0,0.572,0,0,,31,0,-6.345,0,0,-16.849,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,2,23.042,0,0,4.131,0,0,13.586,0,0,27.949,0,0,27.385,0,0,10.223,0,0,21.608,0,0,224.883,0,0,0.036,0,0,1.038,0,0,,29,0,9.388,0,0,1.698,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,3,35.215,0,0,17.488,0,0,26.351,0,0,31.063,0,0,31.226,0,0,11.45,0,0,25.147,0,0,364.329,0,0,0.075,0,0,2.332,0,0,,31,0,21.266,0,0,16.666,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,4,54.905,0,0,28.44,0,0,41.672,0,0,44.227,0,0,38.976,0,0,9.849,0,0,25.785,0,0,445.488,0,0,0.202,0,0,6.046,0,0,0.46,0,0,26.267,0,0,36.696,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,5,58.871,0,0,35.082,0,0,46.977,0,0,49.852,0,0,45.915,0,0,10.233,0,2,24.071,0,2,468.469,0,0,0.191,0,0,5.934,0,0,4.11,0,1,35.617,0,0,43.505,0,2
Renville,Mohall,48.76384,-101.53363,1642,2004,6,68.701,0,0,47.712,0,0,58.206,0,0,61.838,0,0,56.432,0,0,8.876,0,0,24.089,0,0,532.719,0,0,0.224,0,0,6.728,0,0,3.46,0,0,47.046,0,0,57.574,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,7,76.663,0,0,54.578,0,0,65.62,0,0,70.715,0,0,63.043,0,0,7.601,0,0,22.638,0,0,529.974,0,0,0.231,0,0,7.151,0,0,3.15,0,0,56.241,0,0,65.585,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,8,70.284,0,0,49.032,0,0,59.658,0,0,63.35,0,1,59.143,0,1,7.996,0,0,21.829,0,0,378.444,0,0,0.166,0,0,5.144,0,0,2.36,0,0,50.715,0,0,58.828,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,9,69.453,0,0,44.724,0,0,57.089,0,0,59.067,0,0,56.162,0,0,7.38,0,0,19.619,0,0,320.226,0,0,0.15,0,0,4.505,0,0,1.18,0,0,46.732,0,0,55.392,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,10,53.231,0,0,31.741,0,0,42.486,0,0,45.329,0,0,45.853,0,0,9.378,0,0,22.5,0,0,207.024,0,0,0.109,0,0,3.373,0,0,0.94,0,0,31.836,0,0,36.612,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,11,43.507,0,0,22.146,0,0,32.827,0,0,34.786,0,0,37.36,0,0,9.052,0,0,21.018,0,0,165.425,0,0,0.073,0,0,2.193,0,0,,30,0,22.113,0,0,24.477,0,0
Renville,Mohall,48.76384,-101.53363,1642,2004,12,25.716,0,0,7.814,0,0,16.765,0,0,27.078,0,0,31.113,0,0,10.412,0,0,23.251,0,0,81.707,0,0,0.033,0,0,1.012,0,0,,31,0,11.312,0,0,4.843,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,1,13.026,0,0,-7.116,0,0,2.955,0,0,27.799,0,0,29.902,0,0,10.34,0,0,22.453,0,0,130.8,0,0,0.023,0,0,0.717,0,0,,31,0,-2.273,0,0,-12.294,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,2,26.493,0,0,7.446,0,0,16.969,0,0,28.992,0,0,29.843,0,0,9.101,0,0,20.321,0,0,227.73,0,0,0.042,0,0,1.171,0,0,,28,0,10.765,0,0,5.556,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,3,35.311,0,0,17.929,0,0,26.62,0,0,30.483,0,1,29.669,0,0,10.489,0,0,23.402,0,0,299.426,0,0,0.07,0,0,2.175,0,0,,31,0,20.076,0,0,16.278,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,4,57.657,0,0,34.14,0,0,45.899,0,0,45.693,0,0,37.196,0,0,11.379,0,0,25.475,0,0,430.323,0,0,0.201,0,0,6.044,0,0,0.38,0,1,31.854,0,0,40.509,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,5,62.528,0,0,39.801,0,0,51.165,0,0,53.936,0,0,46.124,0,0,11.112,0,0,25.529,0,0,439.184,0,0,0.205,0,0,6.356,0,0,1.79,0,0,37.553,0,0,47.46,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,6,72.569,0,0,52.952,0,0,62.761,0,0,67.559,0,0,58.461,0,0,8.228,0,0,22.475,0,0,494.295,0,0,0.197,0,0,5.904,0,0,5.96,0,0,56.005,0,0,62.657,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,7,79.168,0,0,55.668,0,0,67.418,0,0,75.81,0,0,63.861,0,0,7.071,0,0,19.712,0,0,592.9,0,0,0.235,0,0,7.274,0,0,1.09,0,0,59.899,0,0,67.255,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,8,77.033,0,0,50.592,0,0,63.812,0,0,70.645,0,0,61.238,1,0,8.474,0,0,22.754,0,0,484.538,0,0,0.235,0,0,7.283,0,0,1,0,0,52.475,1,0,63.461,1,0
Renville,Mohall,48.76384,-101.53363,1642,2005,9,71.903,0,0,42.76,0,0,57.332,0,0,62.17,0,0,56.548,0,0,8.045,0,0,22.129,0,0,364.68,0,0,0.197,0,0,5.915,0,0,0.47,0,0,43.519,0,1,55.645,0,1
Renville,Mohall,48.76384,-101.53363,1642,2005,10,54.372,0,0,31.691,0,0,43.032,0,0,45.255,0,0,45.886,0,0,8.957,0,0,22.453,0,0,211.557,0,0,0.092,0,0,2.858,0,0,1.76,0,3,34.483,0,0,37.72,0,0
Renville,Mohall,48.76384,-101.53363,1642,2005,11,36.485,0,0,22.326,0,0,29.406,0,0,34.354,0,0,37.001,0,0,10.078,0,2,22.488,0,2,108.71,0,0,0.043,0,0,1.276,0,0,,30,0,23.138,0,0,20.54,0,2
Renville,Mohall,48.76384,-101.53363,1642,2005,12,25.315,0,0,11.228,0,0,18.271,0,0,27.551,0,0,29.563,0,0,9.194,0,1,19.524,0,1,88.81,0,0,0.019,0,0,0.585,0,0,,31,0,13.861,0,0,7.501,0,1
Renville,Mohall,48.76384,-101.53363,1642,2006,1,32.947,0,0,17.25,0,0,25.099,0,0,28.232,0,0,29.805,0,0,9.119,0,0,21.47,0,0,91.67,0,0,0.027,0,0,0.848,0,0,,31,0,21.102,0,0,16.276,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,2,24.519,0,0,2.873,0,0,13.696,0,0,23.519,0,0,25.259,0,0,10.296,0,0,23.267,0,0,207.128,0,0,0.043,0,0,1.194,0,0,,28,0,7.359,0,0,1.555,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,3,36.172,0,0,17.06,0,0,26.616,0,0,29.059,0,0,28.424,0,0,10.339,0,0,23.46,0,0,305.595,0,0,0.082,0,0,2.532,0,0,,31,0,17.854,0,0,16.198,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,4,61.941,0,0,34.194,0,0,48.068,0,0,45.384,0,0,36.789,0,0,9.235,0,0,23.886,0,0,440.053,0,0,0.196,0,0,5.865,0,0,1.36,0,0,34.641,0,0,43.952,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,5,67.856,0,0,41.912,0,0,54.884,0,0,57.807,0,0,48.937,0,0,9.862,0,0,26.061,0,0,478.412,0,0,0.241,0,0,7.48,0,0,2.83,0,0,40.811,0,0,53.474,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,6,76.257,0,0,52.546,0,0,64.401,0,0,69.667,0,0,60.258,0,0,8.456,0,0,21.77,0,0,537.439,0,0,0.256,0,0,7.686,0,0,0.94,0,0,52.581,0,0,64.311,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,7,86.505,0,0,54.12,0,0,70.312,0,0,77.369,0,0,68.837,0,0,6.919,0,0,21.563,0,0,601.353,0,1,0.314,0,0,9.737,0,0,0.14,0,0,55.411,0,0,71.015,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,8,83.028,0,0,52.507,0,0,67.768,0,0,72.625,0,0,67.107,0,0,7.944,0,0,24.5,0,0,480.618,0,0,0.286,0,0,8.87,0,0,1.01,0,0,51.376,0,0,68.004,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,9,69.616,0,0,41.228,0,0,55.422,0,0,60,0,0,58.181,0,0,8.537,0,0,21.842,0,0,350.222,0,0,0.19,0,0,5.707,0,0,1.33,0,0,41.757,0,0,53.8,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,10,48.782,0,0,26.097,0,0,37.439,0,0,41.567,0,0,43.579,0,0,9.497,0,0,22.892,0,0,209.005,0,0,0.096,0,0,2.987,0,0,0.28,0,0,26.991,0,0,30.276,0,0
Renville,Mohall,48.76384,-101.53363,1642,2006,11,36.265,0,0,12.674,0,0,24.469,0,0,31.351,0,0,33.412,0,0,9.019,0,4,22.744,0,4,128.09,0,0,0.054,0,0,1.606,0,0,,30,0,17.277,0,0,15.351,0,4
Renville,Mohall,48.76384,-101.53363,1642,2006,12,27.912,0,0,7.565,0,0,17.739,0,0,26.835,0,0,28.274,0,0,8.802,0,3,22.049,0,3,101.308,0,0,0.03,0,0,0.917,0,0,,31,0,12.944,0,0,8.143,0,3
Renville,Mohall,48.76384,-101.53363,1642,2007,1,23.495,0,0,1.796,0,0,12.646,0,0,25.464,0,0,25.111,0,0,9.827,0,0,23.517,0,0,136.109,0,0,0.031,0,0,0.952,0,0,,31,0,7.114,0,0,0.644,0,0
Renville,Mohall,48.76384,-101.53363,1642,2007,2,14.798,0,0,-4.516,0,0,5.141,0,0,21.812,0,0,20.831,0,0,9.647,0,3,20.26,0,3,208.802,0,0,0.027,0,0,0.751,0,0,,28,0,-0.029,0,0,-8.62,0,3
Renville,Mohall,48.76384,-101.53363,1642,2007,3,41.94,0,0,18.87,0,0,30.405,0,0,32.526,0,0,30.596,0,0,10.089,0,2,23.755,0,2,297.054,0,0,0.093,0,0,2.888,0,0,,31,0,23.421,0,0,21.79,0,2
Renville,Mohall,48.76384,-101.53363,1642,2007,4,55.31,0,0,26.295,0,0,40.803,0,0,42.987,0,0,36.846,0,0,9.77,0,0,24.913,0,0,476.034,0,0,0.215,0,0,6.459,0,0,0.334,0,9,23.881,0,0,36.393,0,0
