Station Name,Latitude,Longitude,Elevation,Year,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Rolla,48.84299,-99.61409,1810,2003,48.667,0,0,26.638,0,0,37.653,0,0,47.366,0,2,44.905,0,2,8.923,0,10,22.82,0,10,335.576,0,3,0.132,0,0,48.311,0,0,10.868,154,7,28.319,0,1,31.575,0,10
Rolla,48.84299,-99.61409,1810,2004,46.725,0,0,26.445,0,0,36.585,0,0,45.288,0,0,43.437,0,0,9.124,0,12,22.694,0,12,311.662,0,0,0.11,0,0,40.392,0,0,15.239,152,3,29.125,0,2,30.163,0,12
Rolla,48.84299,-99.61409,1810,2005,48.526,0,0,28.846,0,0,38.686,0,0,47.219,0,0,44.553,1,0,9.317,0,9,23.063,0,9,326.754,0,1,0.115,0,0,42.126,0,0,19.285,151,4,31.428,1,1,32.434,1,10
Rolla,48.84299,-99.61409,1810,2006,50.86,0,0,29.789,0,0,40.325,0,0,48.185,0,0,44.386,0,0,8.838,0,7,22.162,0,7,324.456,0,0,0.129,0,0,46.953,0,0,6.92,151,0,31.854,0,0,34.859,0,7
Rolla,48.84299,-99.61409,1810,2007,49.005,0,0,27.063,0,0,38.034,0,0,47.225,0,0,44.189,0,0,8.791,0,0,23.108,0,0,316.226,0,0,0.123,0,0,44.983,0,0,11.32,151,9,29.866,0,0,32.446,0,0
Rolla,48.84299,-99.61409,1810,2008,46.669,0,0,24.653,0,0,35.661,0,0,45.648,0,2,42.886,0,2,8.636,0,9,22.567,0,7,335.104,0,1,0.12,0,0,43.939,0,0,16.8,152,1,27.405,0,3,29.682,0,9
Rolla,48.84299,-99.61409,1810,2009,45.995,0,0,25.768,0,0,35.882,0,0,45.308,0,0,42.904,0,0,7.96,0,0,21.278,0,0,327.344,0,1,0.106,0,0,38.531,0,0,12.25,151,1,28.622,0,0,29.879,0,0
Rolla,48.84299,-99.61409,1810,2010,48.283,0,0,29.17,0,1,38.726,0,1,47.357,0,0,44.899,0,0,8.661,0,2,22.039,0,2,319.475,0,0,0.114,0,0,41.729,0,0,22.6,155,1,31.383,0,2,33.271,0,2
Rolla,48.84299,-99.61409,1810,2011,48.098,0,0,28.078,0,0,38.088,0,0,46.218,0,1,43.703,0,0,8.824,0,1,23.029,0,1,323.494,0,0,0.116,0,0,42.323,0,0,14.43,151,0,30.463,0,1,32.317,0,2
Rolla,48.84299,-99.61409,1810,2012,51.552,0,0,28.92,0,0,40.236,0,0,47.804,0,1,44.578,0,0,8.148,0,24,22.087,0,24,320.861,0,16,0.134,0,0,48.908,0,0,9.9,152,0,30.728,0,0,35.331,0,24
Rolla,48.84299,-99.61409,1810,2013,44.975,0,2,25.092,0,2,35.034,0,3,45.118,0,1,42.762,0,1,8.936,0,3,22.244,0,3,332.861,0,3,0.11,0,0,40.125,0,0,18.62,151,14,27.572,0,9,28.192,0,4
Rolla,48.84299,-99.61409,1810,2014,46.13,0,2,25.705,0,2,35.917,0,2,44.99,0,0,41.784,0,0,9.159,0,6,23.262,0,8,313.43,0,1,0.111,0,0,40.679,0,0,14.07,151,0,28.015,0,1,29.179,0,7
Rolla,48.84299,-99.61409,1810,2015,51.075,0,1,29.494,0,1,40.285,0,1,47.284,0,0,44.487,0,1,8.353,0,5,22.647,0,4,307.146,0,1,0.122,0,0,44.696,0,0,17.624,151,0,31.603,0,1,34.954,0,5
Rolla,48.84299,-99.61409,1810,2016,50.962,0,0,31.147,0,0,41.055,0,0,47.821,0,0,45.804,0,0,8.007,0,0,22.131,0,0,288.161,0,0,0.108,0,0,39.669,0,0,22.958,152,0,33.659,0,0,36.104,0,0
Rolla,48.84299,-99.61409,1810,2017,49.389,0,1,27.756,0,0,38.573,0,1,46.969,0,0,45.167,0,0,7.926,0,0,22.193,0,0,298.391,0,1,0.115,0,0,41.919,0,0,9.564,151,0,30.166,0,0,33.338,0,0
Rolla,48.84299,-99.61409,1810,2018,46.772,0,0,25.841,0,1,36.307,0,1,45.328,0,2,43.165,0,2,7.511,0,4,20.953,0,2,298.273,0,3,0.108,0,0,39.545,0,0,14.986,151,0,28.402,0,2,31.002,0,4
Rolla,48.84299,-99.61409,1810,2019,44.552,0,0,25.373,0,0,34.963,0,0,45.507,0,1,43.459,0,1,7.843,0,1,21.91,0,0,321.873,0,1,0.107,0,0,39.111,0,0,17.619,151,0,27.414,0,1,29.049,0,1
Rolla,48.84299,-99.61409,1810,2020,49.228,0,0,27.37,0,0,38.299,0,0,46.155,0,1,44.019,0,1,7.686,0,1,23.558,0,0,338.881,0,1,0.124,0,0,45.209,0,0,8.604,152,0,29.824,0,1,33.548,0,1
Rolla,48.84299,-99.61409,1810,2021,50.975,0,0,28.039,0,0,39.507,0,0,46.849,0,0,45.818,0,0,7.593,0,0,22.924,0,0,326.142,0,0,0.134,0,0,48.871,0,0,13.716,151,0,29.077,0,0,35.065,0,0
Rolla,48.84299,-99.61409,1810,2022,45.468,0,3,25.336,0,3,35.402,0,3,45.376,0,2,44.999,0,2,8.556,0,2,24.226,0,3,323.701,0,2,0.129,0,0,47.026,0,0,15.517,151,0,28.008,0,2,29.033,0,2
Roseau,48.68518,-95.73438,1096,2002,48.466,0,0,27.247,0,0,37.856,0,0,43.134,0,1,42.044,0,1,8.254,0,1,21.338,0,0,304.604,0,2,0.113,0,0,41.105,0,0,16.83,151,10,30.402,0,5,32.397,0,1
Roseau,48.68518,-95.73438,1096,2003,49.094,0,0,25.943,0,0,37.519,0,0,45.217,0,0,43.613,0,0,8.128,0,0,21.185,0,0,307.965,0,1,0.116,0,0,42.506,0,0,12.483,154,6,30.127,0,0,32.227,0,0
Roseau,48.68518,-95.73438,1096,2004,46.937,0,0,25.785,0,0,36.361,0,0,43.796,0,0,43.607,0,0,8.656,0,0,21.865,0,0,283.831,0,0,0.103,0,0,37.794,0,0,14.95,152,0,29.89,0,1,30.901,0,1
Roseau,48.68518,-95.73438,1096,2005,49.226,0,0,27.919,0,0,38.572,0,0,46.041,0,0,44.652,1,0,8.281,0,0,21.156,0,0,301.528,0,1,0.11,0,0,40.166,0,0,20.18,151,1,31.962,1,0,33.741,1,0
Roseau,48.68518,-95.73438,1096,2006,52.078,0,0,29.703,0,0,40.891,0,0,47.42,0,0,45.938,0,0,8.268,0,0,21.001,0,0,318.515,0,0,0.129,0,0,47.182,0,0,8.15,151,9,32.725,0,1,36.312,0,1
Roseau,48.68518,-95.73438,1096,2007,49.41,0,0,27.56,0,0,38.485,0,0,46.767,0,0,45.236,0,0,8.64,0,0,21.794,0,0,297.241,0,0,0.118,0,0,43.047,0,0,12.44,151,9,31.471,0,0,33.473,0,0
Roseau,48.68518,-95.73438,1096,2008,46.791,0,0,24.242,0,1,35.517,0,1,46.045,0,0,44.856,0,0,8.411,0,0,21.152,0,0,310.313,0,1,0.114,0,0,41.752,0,0,14.77,152,0,27.888,0,0,29.901,0,0
Roseau,48.68518,-95.73438,1096,2009,47.03,0,0,25.534,0,0,36.282,0,0,45.79,0,1,44.262,0,13,7.848,0,0,19.594,0,0,298.814,0,1,0.106,0,0,38.757,0,0,11.3,151,1,29.027,0,0,31.125,0,0
Roseau,48.68518,-95.73438,1096,2010,50.517,0,0,28.596,0,0,39.557,0,0,48.445,0,1,46.375,0,1,7.795,0,1,20.092,0,0,303.347,0,0,0.118,0,0,43.225,0,0,19.58,155,2,31.333,0,1,35.385,0,1
Roseau,48.68518,-95.73438,1096,2011,49.294,0,0,28.04,0,0,38.667,0,0,48.498,0,46,45.091,0,1,8.194,0,1,21.059,0,1,302.13,0,0,0.117,0,0,42.63,0,0,17.32,151,0,30.427,0,0,33.712,0,1
Roseau,48.68518,-95.73438,1096,2012,52.469,0,0,29.305,0,1,40.887,0,1,51.112,0,3,44.138,0,0,7.931,0,5,20.763,0,5,299.429,0,1,0.131,0,0,48.017,0,0,9.19,152,0,31.56,0,0,36.445,0,5
Roseau,48.68518,-95.73438,1096,2013,46.276,0,1,23.934,0,1,35.105,0,1,46.306,0,92,43.416,0,0,7.97,0,0,20.22,0,1,318.957,0,94,0.11,0,0,40.079,0,0,15.335,151,13,28.262,0,0,29.767,0,0
Roseau,48.68518,-95.73438,1096,2014,46.241,0,1,25.339,0,1,35.79,0,1,45.434,0,1,43.69,0,1,8.884,0,1,21.658,0,1,297.055,0,2,0.108,0,0,39.255,0,0,12.69,151,1,28.475,0,1,29.399,0,1
Roseau,48.68518,-95.73438,1096,2015,51.97,0,10,29.899,0,10,40.934,0,10,47.83,0,1,46.161,0,0,7.775,0,0,21.378,0,0,305.746,0,0,0.116,0,0,42.463,0,0,14.978,151,0,33.067,0,11,35.989,0,11
Roseau,48.68518,-95.73438,1096,2016,52.239,0,0,31.644,0,0,41.941,0,0,47.936,0,1,46.647,0,1,7.522,0,1,20.791,0,0,299.848,0,1,0.11,0,0,40.261,0,0,19.99,152,0,35.104,0,1,37.9,0,1
Roseau,48.68518,-95.73438,1096,2017,49.678,0,3,27.756,0,2,38.717,0,4,47.069,0,2,45.721,0,2,7.795,0,1,21.451,0,0,306.282,0,1,0.115,0,0,41.942,0,0,14.487,151,0,30.889,0,3,33.825,0,3
Roseau,48.68518,-95.73438,1096,2018,47.932,0,0,26.357,0,1,37.145,0,1,46.262,0,1,44.179,0,1,7.469,0,1,20.293,0,0,315.199,0,1,0.114,0,0,41.508,0,0,11.825,151,0,29.479,0,1,32.077,0,1
Roseau,48.68518,-95.73438,1096,2019,45.635,0,0,25.299,0,1,35.467,0,1,46.16,0,2,44.348,0,2,7.281,0,2,20.585,0,0,301.228,0,2,0.101,0,0,36.933,0,0,20.408,151,0,28.738,0,2,30.573,0,2
Roseau,48.68518,-95.73438,1096,2020,49.182,0,0,27.406,0,0,38.294,0,0,46.724,0,2,45.023,0,1,7.627,0,1,22.583,0,0,323.708,0,1,0.116,0,0,42.312,0,0,16.323,152,0,30.847,0,1,33.92,0,1
Roseau,48.68518,-95.73438,1096,2021,52.303,0,0,29.414,0,0,40.859,0,0,48.664,0,1,47.098,0,1,7.576,0,1,22.05,0,0,316.025,0,1,0.13,0,0,47.611,0,0,17.131,151,0,31.486,0,1,36.851,0,1
Roseau,48.68518,-95.73438,1096,2022,46.447,0,3,25.649,0,3,36.048,0,3,45.873,0,1,44.791,0,1,8.216,0,1,22.535,0,3,303.838,0,1,0.126,0,0,45.83,0,0,18.691,151,0,28.9,0,1,30.419,0,1
Ross,48.31277,-102.45039,2316,2003,50.628,0,0,25.852,0,0,38.24,0,0,45.896,0,0,44.85,0,0,9.087,0,9,23.365,0,9,330.96,0,1,0.138,0,0,50.251,0,0,8.162,154,6,29.568,0,0,32.741,0,9
Ross,48.31277,-102.45039,2316,2004,49.684,0,2,26.038,0,1,37.861,0,2,43.795,0,4,43.559,0,4,9.098,0,7,23.302,0,6,315.453,0,5,0.121,0,0,44.465,0,0,9.952,152,10,29.976,0,5,32.243,0,9
Ross,48.31277,-102.45039,2316,2005,51.211,0,0,28.274,0,0,39.743,0,0,44.914,0,0,43.943,1,0,9.058,0,11,22.924,0,8,313.746,0,1,0.13,0,0,47.617,0,0,11.93,151,4,31.512,1,0,34.522,1,11
Ross,48.31277,-102.45039,2316,2006,53.44,0,0,28.575,0,0,41.008,0,0,44.175,0,0,44.228,0,0,8.928,0,13,23.309,0,13,321.556,0,1,0.143,0,0,52.098,0,0,9.78,151,0,31.664,0,0,36.207,0,13
Ross,48.31277,-102.45039,2316,2007,51.954,0,0,26.604,0,0,39.279,0,0,45.327,0,0,44.409,0,0,8.805,0,4,23.15,0,4,325.042,0,3,0.143,0,0,52.264,0,0,9.88,151,9,29.717,0,0,34.372,0,4
Ross,48.31277,-102.45039,2316,2008,49.801,0,17,24.699,0,17,37.25,0,17,43.987,0,1,43.263,0,1,8.811,0,2,23.438,0,2,329.204,0,1,0.139,0,0,50.993,0,0,14.97,152,1,27.383,0,17,31.858,0,19
Ross,48.31277,-102.45039,2316,2009,47.216,0,101,25.028,0,101,36.122,0,101,45.918,0,1,43.979,0,0,8.362,0,0,21.642,0,0,319.861,0,0,0.118,0,0,43.201,0,0,10.862,151,0,27.929,0,94,30.247,0,94
Ross,48.31277,-102.45039,2316,2010,48.372,0,0,28.123,0,0,38.248,0,0,45.417,0,0,44.86,0,0,8.296,0,12,21.456,0,10,304.603,0,1,0.117,0,0,42.682,0,0,16.743,155,2,30.35,0,0,33.067,0,10
Ross,48.31277,-102.45039,2316,2011,48.874,0,0,29.683,0,0,39.279,0,0,45.909,0,1,45.694,0,1,9.539,0,146,23.078,0,144,320.614,0,0,0.119,0,0,43.438,0,0,19.78,151,0,31.436,0,0,32.52,0,145
Ross,48.31277,-102.45039,2316,2012,54.34,0,0,32.11,0,0,43.225,0,0,45.478,0,0,43.641,0,0,9.119,0,5,22.659,0,5,307.887,0,0,0.143,0,0,52.179,0,0,13.246,152,0,33.03,0,0,37.608,0,5
Ross,48.31277,-102.45039,2316,2013,48.306,0,0,27.913,0,0,38.11,0,0,44.871,0,0,42.788,0,0,8.884,0,6,21.847,0,6,316.466,0,1,0.112,0,0,40.782,0,0,21.659,151,13,30.6,0,0,31.189,0,6
Ross,48.31277,-102.45039,2316,2014,49.405,0,1,28.173,0,1,38.789,0,1,44.213,0,1,43.347,0,1,9.223,0,10,22.678,0,10,296.536,0,1,0.117,0,0,42.663,0,0,13.857,151,1,30.32,0,1,31.794,0,10
Ross,48.31277,-102.45039,2316,2015,54.033,0,1,31.491,0,1,42.762,0,1,45.489,0,0,42.544,0,0,8.254,0,12,21.809,0,10,304.141,0,1,0.131,0,0,47.706,0,0,13.684,151,0,32.895,0,1,37.061,0,12
Ross,48.31277,-102.45039,2316,2016,53.112,0,2,31.868,0,1,42.49,0,2,46.859,0,0,44.584,0,0,8.407,0,0,22.547,0,0,322.494,0,0,0.13,0,0,47.464,0,0,17.161,152,0,33.449,0,8,37.154,0,1
Ross,48.31277,-102.45039,2316,2017,50.941,0,1,28.924,0,1,39.932,0,1,46.426,0,0,45.015,0,0,8.533,0,0,22.222,0,0,345.54,0,4,0.14,0,0,51.104,0,0,9.083,151,0,29.588,0,0,33.981,0,0
Ross,48.31277,-102.45039,2316,2018,48.455,0,0,27.346,0,1,37.901,0,1,45.331,0,1,43.331,0,1,7.571,0,4,20.152,0,3,340.735,0,1,0.121,0,0,44.068,0,0,19.536,151,0,29.115,0,1,31.967,0,4
Ross,48.31277,-102.45039,2316,2019,46.927,0,1,26.355,0,0,36.641,0,1,44.081,0,1,42.6,0,1,8.001,0,1,22.032,0,0,326.028,0,1,0.114,0,0,41.641,0,0,26.858,151,0,28.559,0,1,30.509,0,1
Ross,48.31277,-102.45039,2316,2020,52.001,0,0,28.766,0,0,40.383,0,0,44.863,0,1,41.818,0,1,8.715,0,1,24.788,0,0,353.312,0,1,0.146,0,0,53.354,0,0,7.904,152,0,30.15,0,1,35.105,0,1
Ross,48.31277,-102.45039,2316,2021,53.413,0,0,28.706,0,0,41.06,0,0,45.935,0,3,43.63,0,1,8.656,0,1,24.314,0,0,353.984,0,1,0.155,0,0,56.75,0,0,11.216,151,0,28.777,0,1,35.828,0,1
Ross,48.31277,-102.45039,2316,2022,48.701,0,2,25.95,0,2,37.326,0,2,45.062,0,2,43.465,0,1,9.794,0,1,25.819,0,2,348.482,0,1,0.157,0,0,57.348,0,0,16.528,151,0,28.12,0,1,30.397,0,1
Rugby,48.35444,-100.06363,1525,2004,49.449,0,0,27.458,0,0,38.453,0,0,44.873,0,1,43.681,0,1,9.312,0,2,22.851,0,1,328.356,0,1,0.127,0,0,46.542,0,0,15.065,152,10,29.671,0,1,32.615,1,1
Rugby,48.35444,-100.06363,1525,2005,51.485,0,0,30.337,0,0,40.911,0,0,45.781,0,1,45.159,1,1,9.42,0,2,22.936,0,1,318.412,0,1,0.13,0,0,47.619,0,0,18.892,151,4,32.433,1,2,35.276,1,3
Rugby,48.35444,-100.06363,1525,2006,53.75,0,0,30.997,0,0,42.374,0,0,46.35,0,0,45.952,0,0,9.197,0,0,22.787,0,0,321.984,0,1,0.141,0,0,51.452,0,0,8.01,151,0,33.291,0,0,37.174,0,0
Rugby,48.35444,-100.06363,1525,2007,51.456,0,0,27.851,0,0,39.654,0,0,46.248,0,0,45.803,0,0,9.356,0,0,23.345,0,0,319.48,0,2,0.139,0,0,50.627,0,0,14.45,151,9,30.871,0,1,34.248,0,1
Rugby,48.35444,-100.06363,1525,2008,48.927,0,0,25.147,0,0,37.037,0,0,43.165,0,0,42.902,0,0,9.409,0,2,23.325,0,2,330.752,0,2,0.135,0,0,49.535,0,0,15.1,152,0,27.803,0,0,31.011,0,2
Rugby,48.35444,-100.06363,1525,2009,47.381,0,0,26.35,0,0,36.866,0,0,43.133,0,1,42.807,0,0,8.765,0,0,21.258,0,0,324.169,0,1,0.12,0,0,43.698,0,0,13.27,151,1,28.847,0,1,30.798,0,1
Rugby,48.35444,-100.06363,1525,2010,50.067,0,0,29.362,0,0,39.715,0,0,47.479,0,0,46.862,0,0,8.735,0,0,21.666,0,0,320.799,0,0,0.125,0,0,45.744,0,0,18.46,155,1,31.738,0,0,34.603,0,0
Rugby,48.35444,-100.06363,1525,2011,50.19,0,0,28.699,0,0,39.444,0,0,45.442,0,0,45.561,0,0,9.15,0,0,22.736,0,0,322.689,0,0,0.122,0,0,44.648,0,0,15.87,151,0,31.729,0,1,33.72,0,1
Rugby,48.35444,-100.06363,1525,2012,54.037,0,0,30.46,0,1,42.249,0,1,47.367,0,0,45.74,0,0,8.893,0,5,22.096,0,6,314.916,0,0,0.14,0,0,51.294,0,0,11.87,152,0,33.237,0,0,37.442,0,5
Rugby,48.35444,-100.06363,1525,2013,46.745,0,0,26.004,0,1,36.375,0,1,45.437,0,0,44.757,0,1,8.914,0,0,21.808,0,0,329.581,0,0,0.113,0,0,41.101,0,0,20.32,151,13,29.23,0,1,29.954,0,1
Rugby,48.35444,-100.06363,1525,2014,48.216,0,4,27.411,0,5,37.813,0,5,44.254,0,4,42.748,0,1,9.674,0,4,23.354,0,1,315.835,0,6,0.121,0,0,44.098,0,0,14.3,151,1,29.244,0,1,30.849,0,1
Rugby,48.35444,-100.06363,1525,2015,53.217,0,1,30.449,0,2,41.833,0,2,46.852,0,0,45.673,0,0,8.898,0,0,22.867,0,0,320.662,0,0,0.135,0,0,49.316,0,0,13.809,151,0,32.747,0,1,36.55,0,1
Rugby,48.35444,-100.06363,1525,2016,53.824,0,6,32.781,0,7,43.303,0,7,48.884,0,8,47.27,0,8,8.536,0,8,22.366,0,5,313.961,0,9,0.126,0,0,46.264,0,0,17.153,152,0,35.025,0,8,38.345,0,8
Rugby,48.35444,-100.06363,1525,2017,51.182,0,1,28.606,0,2,39.894,0,2,44.862,0,2,43.854,0,2,8.68,0,2,22.741,0,0,336.007,0,2,0.133,0,0,48.547,0,0,9.376,151,0,31.234,0,43,34.595,0,2
Rugby,48.35444,-100.06363,1525,2018,48.937,0,0,26.546,0,1,37.742,0,1,45.182,0,1,42.201,0,1,8.117,0,2,21.559,0,1,329.234,0,1,0.126,0,0,46.122,0,0,11.193,151,0,29.243,0,1,32.251,0,2
Rugby,48.35444,-100.06363,1525,2019,46.656,0,0,25.778,0,1,36.217,0,1,45.983,0,1,43.424,0,1,8.135,0,1,22.219,0,0,313.041,0,1,0.115,0,0,41.944,0,0,14.018,151,0,28.45,0,1,30.722,0,1
Rugby,48.35444,-100.06363,1525,2020,52.002,0,0,28.53,0,0,40.266,0,0,46.362,0,1,43.809,0,1,8.535,0,1,24.147,0,0,332.963,0,1,0.138,0,0,50.41,0,0,7.975,152,0,31.027,0,1,35.397,0,1
Rugby,48.35444,-100.06363,1525,2021,54.139,0,0,29.288,0,0,41.714,0,0,48.567,0,0,46.51,0,0,8.429,0,0,23.754,0,0,326.155,0,0,0.153,0,0,55.804,0,0,13.445,151,0,30.228,0,0,37.168,0,0
Rugby,48.35444,-100.06363,1525,2022,48.2,0,3,26.265,0,3,37.233,0,3,46.711,0,1,45.19,0,1,9.725,0,1,25.228,0,3,325.296,0,1,0.147,0,0,53.741,0,0,12.121,151,1,28.9,0,1,30.559,0,1
Sabin,46.79741,-96.61182,919,2002,52.367,0,6,32.41,0,6,42.388,0,6,46.276,0,9,45.461,0,9,9.552,0,9,23.455,0,6,322.767,0,9,0.136,0,0,49.756,0,0,18.669,151,11,33.415,0,9,36.714,0,9
Sabin,46.79741,-96.61182,919,2003,52.545,0,0,31.325,0,0,41.935,0,0,47.328,0,0,47.275,0,0,9.29,0,0,23.073,0,0,315.496,0,0,0.136,0,0,49.496,0,0,16.39,154,6,32.954,0,6,36.34,0,2
Sabin,46.79741,-96.61182,919,2004,51.543,0,1,31.341,0,0,41.442,0,1,47.025,0,0,46.108,0,0,9.523,0,2,23.534,0,2,310.591,0,1,0.129,0,0,47.261,0,0,24.26,152,0,33.063,0,1,36.087,0,3
Sabin,46.79741,-96.61182,919,2005,53.026,0,0,33.381,0,0,43.204,0,0,47.915,0,0,47.12,1,1,9.176,4,6,22.618,4,5,318.385,0,0,0.125,0,0,45.686,0,0,20.42,151,1,35.824,1,1,38.727,5,7
Sabin,46.79741,-96.61182,919,2006,54.678,0,0,33.887,0,0,44.283,0,0,49.849,0,0,48.79,0,0,8.69,0,0,22.201,0,0,325.669,0,1,0.134,0,0,49.052,0,0,12.41,151,0,35.779,0,0,39.615,0,0
Sabin,46.79741,-96.61182,919,2007,52.737,0,0,32.85,0,0,42.793,0,0,48.078,0,1,46.989,0,1,9.064,0,0,22.645,0,0,302.332,0,2,0.129,0,0,46.958,0,0,23.597,151,9,34.666,0,1,37.743,0,1
Sabin,46.79741,-96.61182,919,2008,50.304,0,0,29.103,0,1,39.704,0,1,47.699,0,0,46.611,0,0,8.986,0,0,23.231,0,0,317.184,0,0,0.125,0,0,45.786,0,0,25.493,152,9,31.364,0,1,34.048,0,1
Sabin,46.79741,-96.61182,919,2009,49.738,0,0,29.904,0,0,39.821,0,0,46.286,0,0,45.971,0,0,8.208,0,6,21.085,0,6,293.698,0,0,0.109,0,0,39.631,0,0,16.41,151,1,32.367,0,0,34.56,0,6
Sabin,46.79741,-96.61182,919,2010,52.969,0,0,32.889,0,1,42.929,0,1,49.173,0,0,48.791,0,0,8.415,0,0,21.322,0,0,308.96,0,0,0.127,0,0,46.382,0,0,23.32,155,1,34.732,0,1,38.537,0,1
Sabin,46.79741,-96.61182,919,2011,52.749,0,0,32.417,0,0,42.583,0,0,48.934,0,0,48.645,0,0,8.826,0,0,22.501,0,0,313.994,0,1,0.126,0,0,46.101,0,0,19.63,151,0,33.859,0,1,37.294,0,1
Sabin,46.79741,-96.61182,919,2012,56.82,0,0,34.051,0,1,45.436,0,1,50.534,0,0,49.07,0,0,8.561,0,0,22.257,0,0,312.611,0,0,0.149,0,0,54.434,0,0,12.29,152,0,35.039,0,1,41.294,0,1
Sabin,46.79741,-96.61182,919,2013,49.437,0,0,28.688,0,0,39.062,0,0,46.692,0,0,45.795,0,0,8.544,0,5,21.244,0,5,316.055,0,0,0.115,0,0,41.901,0,0,24.683,151,13,32.08,0,0,33.437,0,5
Sabin,46.79741,-96.61182,919,2014,50.132,0,2,29.709,0,2,39.92,0,2,46.135,0,1,45.138,0,1,9.503,0,1,23.5,0,2,312.626,0,4,0.119,0,0,43.476,0,0,20.37,151,1,32.183,0,1,33.615,0,1
Sabin,46.79741,-96.61182,919,2015,55.634,0,0,33.813,0,1,44.723,0,1,48.757,0,1,47.28,0,1,8.897,0,2,22.9,0,0,314.74,0,5,0.137,0,0,49.903,0,0,13.004,151,0,35.479,0,1,39.879,0,2
Sabin,46.79741,-96.61182,919,2016,55.74,0,1,35.668,0,2,45.704,0,2,50.93,0,2,49.181,0,2,8.94,0,1,23.3,0,0,316.019,0,5,0.137,0,0,50.276,0,0,16.385,152,0,36.892,0,3,41.229,0,3
Sabin,46.79741,-96.61182,919,2017,54.209,0,0,32.442,0,0,43.325,0,0,49.011,0,3,46.925,0,2,8.518,0,3,22.826,0,0,326.873,0,6,0.136,0,0,49.613,0,0,13.119,151,0,34.272,0,2,38.381,0,2
Sabin,46.79741,-96.61182,919,2018,51.385,0,0,30.549,0,1,40.967,0,1,46.846,0,2,45.986,0,1,8.299,0,1,21.715,0,0,327.004,0,1,0.125,0,0,45.452,0,0,20.06,151,0,33.246,0,1,35.676,0,1
Sabin,46.79741,-96.61182,919,2019,48.192,0,1,29.199,0,2,38.696,0,2,45.481,0,2,44.984,0,2,7.929,0,2,21.864,0,1,313.294,0,2,0.108,0,0,39.426,0,0,20.844,151,1,31.943,0,2,33.529,0,2
Sabin,46.79741,-96.61182,919,2020,52.421,0,0,31.472,0,1,41.947,0,1,49.186,0,1,48.03,0,2,8.515,0,1,23.735,0,0,350.524,0,1,0.133,0,0,48.568,0,0,18.611,152,0,33.969,0,1,37.186,0,1
Sabin,46.79741,-96.61182,919,2021,55.502,0,0,33.99,0,0,44.746,0,0,50.139,0,1,48.386,0,1,8.39,0,1,23.307,0,0,351.224,0,1,0.149,0,0,54.39,0,0,17.544,151,0,34.788,0,1,40.169,0,1
Sabin,46.79741,-96.61182,919,2022,50.103,0,2,29.656,0,2,39.88,0,2,48.572,0,2,47.043,0,2,9.18,0,2,24.8,0,2,338.778,0,3,0.15,0,0,54.856,0,0,18.571,151,0,31.665,0,2,33.993,0,2
Sawyer,47.97811,-101.08942,1875,2020,53.588,0,0,31.506,0,0,42.547,0,0,46.081,0,0,45.304,0,0,9.82,0,0,26.902,0,0,340.88,0,0,0.157,0,0,57.356,0,0,9.313,152,0,31.723,0,0,37.165,0,0
Sawyer,47.97811,-101.08942,1875,2021,55.434,0,0,32.267,0,0,43.851,0,0,48.719,0,14,47.065,0,15,9.705,0,4,26.417,0,0,326.028,0,4,0.17,0,0,62.001,0,0,13.15,151,0,30.676,0,4,38.755,0,4
Sawyer,47.97811,-101.08942,1875,2022,49.883,0,2,28.942,0,2,39.412,0,2,45.553,0,1,44.713,0,0,10.449,0,0,27.619,0,2,320.74,0,0,0.158,0,0,57.724,0,0,16.856,151,0,29.752,0,0,32.381,0,0
Sidney,47.72983,-104.15242,1931,1996,51.471,0,7,27.409,0,23,39.44,0,23,46.402,0,129,45.54,0,130,7.606,0,9,21.773,0,4,323.644,0,6,0.132,0,0,48.33,0,0,9.598,152,4,29.192,0,7,33.862,0,7
Sidney,47.72983,-104.15242,1931,1997,56.769,0,8,31.196,0,21,43.983,0,21,48.208,0,103,46.775,0,95,7.416,0,9,21.796,0,0,356.072,0,9,0.152,0,0,55.629,0,0,12.28,151,1,32.131,0,2,39.493,0,2
Sidney,47.72983,-104.15242,1931,1998,57.426,0,50,33.625,0,22,45.526,0,63,48.387,0,11,48.794,0,12,6.744,0,12,19.523,0,11,344.855,0,11,0.141,0,0,51.366,0,0,11.357,151,5,34.475,0,11,41.222,0,13
Sidney,47.72983,-104.15242,1931,1999,58.785,0,3,33.351,0,0,46.068,0,3,47.289,0,0,47.999,0,0,7.048,0,0,21.016,0,0,354.017,0,0,0.151,0,0,55.048,0,0,10.55,151,4,34.325,0,0,42.397,0,0
